0 0
-.0078125 0.
-.0078125 -.0078125
0. -.0078125
0. -.015625
.0078125 -.015625
.0078125 -.0078125
.015625 -.0078125
.015625 -.015625
.0234375 -.015625
.0234375 -.0078125
.015625 -.0078125
.015625 0.
.0234375 0.
.0234375 .0078125
.03125 .0078125
.03125 0.
.0390625 0.
.0390625 .0078125
.03125 .0078125
.03125 .015625
.0234375 .015625
.0234375 .0078125
.015625 .0078125
.015625 .015625
.0234375 .015625
.0234375 .0234375
.015625 .0234375
.015625 .03125
.0234375 .03125
.0234375 .0390625
.03125 .0390625
.03125 .03125
.0390625 .03125
.0390625 .0390625
.03125 .0390625
.03125 .046875
.0234375 .046875
.0234375 .0390625
.015625 .0390625
.015625 .046875
.0078125 .046875
.0078125 .0390625
.015625 .0390625
.015625 .03125
.0078125 .03125
.0078125 .0234375
0. .0234375
0. .03125
.0078125 .03125
.0078125 .0390625
0. .0390625
0. .046875
-.0078125 .046875
-.0078125 .0390625
-.015625 .0390625
-.015625 .046875
-.0078125 .046875
-.0078125 .0546875
-.015625 .0546875
-.015625 .0625
-.0078125 .0625
-.0078125 .0703125
0. .0703125
0. .0625
.0078125 .0625
.0078125 .0703125
0. .0703125
0. .078125
-.0078125 .078125
-.0078125 .0703125
-.015625 .0703125
-.015625 .078125
-.0234375 .078125
-.0234375 .0703125
-.015625 .0703125
-.015625 .0625
-.0234375 .0625
-.0234375 .0546875
-.03125 .0546875
-.03125 .0625
-.0390625 .0625
-.0390625 .0546875
-.03125 .0546875
-.03125 .046875
-.0234375 .046875
-.0234375 .0546875
-.015625 .0546875
-.015625 .046875
-.0234375 .046875
-.0234375 .0390625
-.015625 .0390625
-.015625 .03125
-.0234375 .03125
-.0234375 .0234375
-.03125 .0234375
-.03125 .03125
-.0234375 .03125
-.0234375 .0390625
-.03125 .0390625
-.03125 .046875
-.0390625 .046875
-.0390625 .0390625
-.046875 .0390625
-.046875 .046875
-.0546875 .046875
-.0546875 .0390625
-.046875 .0390625
-.046875 .03125
-.0546875 .03125
-.0546875 .0234375
-.0625 .0234375
-.0625 .03125
-.0546875 .03125
-.0546875 .0390625
-.0625 .0390625
-.0625 .046875
-.0703125 .046875
-.0703125 .0390625
-.078125 .0390625
-.078125 .046875
-.0703125 .046875
-.0703125 .0546875
-.078125 .0546875
-.078125 .0625
-.0703125 .0625
-.0703125 .0703125
-.0625 .0703125
-.0625 .0625
-.0546875 .0625
-.0546875 .0703125
-.0625 .0703125
-.0625 .078125
-.0703125 .078125
-.0703125 .0703125
-.078125 .0703125
-.078125 .078125
-.0859375 .078125
-.0859375 .0703125
-.078125 .0703125
-.078125 .0625
-.0859375 .0625
-.0859375 .0546875
-.09375 .0546875
-.09375 .0625
-.1015625 .0625
-.1015625 .0546875
-.09375 .0546875
-.09375 .046875
-.0859375 .046875
-.0859375 .0546875
-.078125 .0546875
-.078125 .046875
-.0859375 .046875
-.0859375 .0390625
-.078125 .0390625
-.078125 .03125
-.0859375 .03125
-.0859375 .0234375
-.09375 .0234375
-.09375 .03125
-.1015625 .03125
-.1015625 .0234375
-.09375 .0234375
-.09375 .015625
-.0859375 .015625
-.0859375 .0234375
-.078125 .0234375
-.078125 .015625
-.0703125 .015625
-.0703125 .0234375
-.078125 .0234375
-.078125 .03125
-.0703125 .03125
-.0703125 .0390625
-.0625 .0390625
-.0625 .03125
-.0703125 .03125
-.0703125 .0234375
-.0625 .0234375
-.0625 .015625
-.0546875 .015625
-.0546875 .0234375
-.046875 .0234375
-.046875 .015625
-.0546875 .015625
-.0546875 .0078125
-.046875 .0078125
-.046875 0.
-.0546875 0.
-.0546875 -.0078125
-.0625 -.0078125
-.0625 0.
-.0546875 0.
-.0546875 .0078125
-.0625 .0078125
-.0625 .015625
-.0703125 .015625
-.0703125 .0078125
-.078125 .0078125
-.078125 .015625
-.0859375 .015625
-.0859375 .0078125
-.078125 .0078125
-.078125 0.
-.0859375 0.
-.0859375 -.0078125
-.09375 -.0078125
-.09375 0.
-.1015625 0.
-.1015625 -.0078125
-.09375 -.0078125
-.09375 -.015625
-.0859375 -.015625
-.0859375 -.0078125
-.078125 -.0078125
-.078125 -.015625
-.0859375 -.015625
-.0859375 -.0234375
-.078125 -.0234375
-.078125 -.03125
-.0859375 -.03125
-.0859375 -.0390625
-.09375 -.0390625
-.09375 -.03125
-.0859375 -.03125
-.0859375 -.0234375
-.09375 -.0234375
-.09375 -.015625
-.1015625 -.015625
-.1015625 -.0234375
-.109375 -.0234375
-.109375 -.015625
-.1171875 -.015625
-.1171875 -.0234375
-.109375 -.0234375
-.109375 -.03125
-.1171875 -.03125
-.1171875 -.0390625
-.125 -.0390625
-.125 -.03125
-.1171875 -.03125
-.1171875 -.0234375
-.125 -.0234375
-.125 -.015625
-.1328125 -.015625
-.1328125 -.0234375
-.140625 -.0234375
-.140625 -.015625
-.1328125 -.015625
-.1328125 -.0078125
-.140625 -.0078125
-.140625 0.
-.1328125 0.
-.1328125 .0078125
-.125 .0078125
-.125 0.
-.1171875 0.
-.1171875 .0078125
-.125 .0078125
-.125 .015625
-.1328125 .015625
-.1328125 .0078125
-.140625 .0078125
-.140625 .015625
-.1484375 .015625
-.1484375 .0078125
-.140625 .0078125
-.140625 0.
-.1484375 0.
-.1484375 -.0078125
-.15625 -.0078125
-.15625 0.
-.1640625 0.
-.1640625 -.0078125
-.15625 -.0078125
-.15625 -.015625
-.1484375 -.015625
-.1484375 -.0078125
-.140625 -.0078125
-.140625 -.015625
-.1484375 -.015625
-.1484375 -.0234375
-.140625 -.0234375
-.140625 -.03125
-.1484375 -.03125
-.1484375 -.0390625
-.15625 -.0390625
-.15625 -.03125
-.1640625 -.03125
-.1640625 -.0390625
-.15625 -.0390625
-.15625 -.046875
-.1484375 -.046875
-.1484375 -.0390625
-.140625 -.0390625
-.140625 -.046875
-.1328125 -.046875
-.1328125 -.0390625
-.140625 -.0390625
-.140625 -.03125
-.1328125 -.03125
-.1328125 -.0234375
-.125 -.0234375
-.125 -.03125
-.1328125 -.03125
-.1328125 -.0390625
-.125 -.0390625
-.125 -.046875
-.1171875 -.046875
-.1171875 -.0390625
-.109375 -.0390625
-.109375 -.046875
-.1171875 -.046875
-.1171875 -.0546875
-.109375 -.0546875
-.109375 -.0625
-.1171875 -.0625
-.1171875 -.0703125
-.125 -.0703125
-.125 -.0625
-.1328125 -.0625
-.1328125 -.0703125
-.125 -.0703125
-.125 -.078125
-.1171875 -.078125
-.1171875 -.0703125
-.109375 -.0703125
-.109375 -.078125
-.1015625 -.078125
-.1015625 -.0703125
-.109375 -.0703125
-.109375 -.0625
-.1015625 -.0625
-.1015625 -.0546875
-.09375 -.0546875
-.09375 -.0625
-.0859375 -.0625
-.0859375 -.0546875
-.09375 -.0546875
-.09375 -.046875
-.1015625 -.046875
-.1015625 -.0546875
-.109375 -.0546875
-.109375 -.046875
-.1015625 -.046875
-.1015625 -.0390625
-.109375 -.0390625
-.109375 -.03125
-.1015625 -.03125
-.1015625 -.0234375
-.09375 -.0234375
-.09375 -.03125
-.1015625 -.03125
-.1015625 -.0390625
-.09375 -.0390625
-.09375 -.046875
-.0859375 -.046875
-.0859375 -.0390625
-.078125 -.0390625
-.078125 -.046875
-.0703125 -.046875
-.0703125 -.0390625
-.078125 -.0390625
-.078125 -.03125
-.0703125 -.03125
-.0703125 -.0234375
-.0625 -.0234375
-.0625 -.03125
-.0703125 -.03125
-.0703125 -.0390625
-.0625 -.0390625
-.0625 -.046875
-.0546875 -.046875
-.0546875 -.0390625
-.046875 -.0390625
-.046875 -.046875
-.0546875 -.046875
-.0546875 -.0546875
-.046875 -.0546875
-.046875 -.0625
-.0546875 -.0625
-.0546875 -.0703125
-.0625 -.0703125
-.0625 -.0625
-.0546875 -.0625
-.0546875 -.0546875
-.0625 -.0546875
-.0625 -.046875
-.0703125 -.046875
-.0703125 -.0546875
-.078125 -.0546875
-.078125 -.046875
-.0859375 -.046875
-.0859375 -.0546875
-.078125 -.0546875
-.078125 -.0625
-.0859375 -.0625
-.0859375 -.0703125
-.09375 -.0703125
-.09375 -.0625
-.1015625 -.0625
-.1015625 -.0703125
-.09375 -.0703125
-.09375 -.078125
-.0859375 -.078125
-.0859375 -.0703125
-.078125 -.0703125
-.078125 -.078125
-.0859375 -.078125
-.0859375 -.0859375
-.078125 -.0859375
-.078125 -.09375
-.0859375 -.09375
-.0859375 -.1015625
-.09375 -.1015625
-.09375 -.09375
-.1015625 -.09375
-.1015625 -.1015625
-.09375 -.1015625
-.09375 -.109375
-.0859375 -.109375
-.0859375 -.1015625
-.078125 -.1015625
-.078125 -.109375
-.0703125 -.109375
-.0703125 -.1015625
-.078125 -.1015625
-.078125 -.09375
-.0703125 -.09375
-.0703125 -.0859375
-.0625 -.0859375
-.0625 -.09375
-.0703125 -.09375
-.0703125 -.1015625
-.0625 -.1015625
-.0625 -.109375
-.0546875 -.109375
-.0546875 -.1015625
-.046875 -.1015625
-.046875 -.109375
-.0546875 -.109375
-.0546875 -.1171875
-.046875 -.1171875
-.046875 -.125
-.0546875 -.125
-.0546875 -.1328125
-.0625 -.1328125
-.0625 -.125
-.0546875 -.125
-.0546875 -.1171875
-.0625 -.1171875
-.0625 -.109375
-.0703125 -.109375
-.0703125 -.1171875
-.078125 -.1171875
-.078125 -.109375
-.0859375 -.109375
-.0859375 -.1171875
-.078125 -.1171875
-.078125 -.125
-.0859375 -.125
-.0859375 -.1328125
-.09375 -.1328125
-.09375 -.125
-.1015625 -.125
-.1015625 -.1328125
-.09375 -.1328125
-.09375 -.140625
-.0859375 -.140625
-.0859375 -.1328125
-.078125 -.1328125
-.078125 -.140625
-.0859375 -.140625
-.0859375 -.1484375
-.078125 -.1484375
-.078125 -.15625
-.0859375 -.15625
-.0859375 -.1640625
-.09375 -.1640625
-.09375 -.15625
-.0859375 -.15625
-.0859375 -.1484375
-.09375 -.1484375
-.09375 -.140625
-.1015625 -.140625
-.1015625 -.1484375
-.109375 -.1484375
-.109375 -.140625
-.1171875 -.140625
-.1171875 -.1484375
-.109375 -.1484375
-.109375 -.15625
-.1171875 -.15625
-.1171875 -.1640625
-.125 -.1640625
-.125 -.15625
-.1171875 -.15625
-.1171875 -.1484375
-.125 -.1484375
-.125 -.140625
-.1328125 -.140625
-.1328125 -.1484375
-.140625 -.1484375
-.140625 -.140625
-.1328125 -.140625
-.1328125 -.1328125
-.140625 -.1328125
-.140625 -.125
-.1328125 -.125
-.1328125 -.1171875
-.125 -.1171875
-.125 -.125
-.1171875 -.125
-.1171875 -.1171875
-.125 -.1171875
-.125 -.109375
-.1328125 -.109375
-.1328125 -.1171875
-.140625 -.1171875
-.140625 -.109375
-.1484375 -.109375
-.1484375 -.1171875
-.140625 -.1171875
-.140625 -.125
-.1484375 -.125
-.1484375 -.1328125
-.15625 -.1328125
-.15625 -.125
-.1640625 -.125
-.1640625 -.1328125
-.15625 -.1328125
-.15625 -.140625
-.1484375 -.140625
-.1484375 -.1328125
-.140625 -.1328125
-.140625 -.140625
-.1484375 -.140625
-.1484375 -.1484375
-.140625 -.1484375
-.140625 -.15625
-.1484375 -.15625
-.1484375 -.1640625
-.15625 -.1640625
-.15625 -.15625
-.1640625 -.15625
-.1640625 -.1640625
